T,gyro_5f_wx[dps]
143.88061,-7.1
143.980564,-7.4
144.080581,-7.6
144.180571,-7.9
144.280568,-8.2
144.380708,-8.5
144.480587,-8.8
144.580597,-9.0
144.680607,-9.3
144.780763,-9.7
144.880652,-10.0
144.980657,-10.2
145.080581,-10.6
145.180567,-10.8
145.280573,-11.1
145.380645,-11.4
145.480626,-11.7
145.580733,-11.9
145.68062,-12.2
145.780665,-12.3
145.880711,-12.5
145.980775,-12.7
146.080576,-12.7
146.180584,-12.9
146.280571,-12.9
146.380742,-13.0
146.480692,-13.0
146.580614,-13.0
146.680731,-12.9
146.7806,-12.8
146.880774,-12.8
146.980678,-12.6
147.080572,-12.5
147.180708,-12.3
147.280581,-12.1
148.98071,-5.4
149.080651,-4.7
149.180623,-4.1
149.280677,-3.5
149.380586,-2.9
149.480638,-2.2
149.580745,-1.5
149.68076,-0.7
149.780784,0.0
149.880672,0.6
149.980676,1.5
150.080608,2.3
150.180602,3.1
150.280581,4.0
150.380587,4.8
150.48063,5.7
150.580751,6.6
150.680725,7.5
150.780707,8.4
150.880669,9.3
150.980598,10.2
151.080647,11.1
151.180585,12.0
151.280595,12.9
151.380587,13.8
151.480579,14.6
151.580713,15.5
151.680656,16.4
151.780625,17.2
151.880707,18.1
151.980694,18.9
152.080628,19.8
152.180588,20.5
152.280594,21.4
152.380595,22.1
152.480695,22.9
152.580723,23.7
152.680684,24.5
152.780701,25.2
152.880735,25.9
152.98069,26.6
153.080761,27.2
153.18059,27.9
153.28059,28.5
153.3806,29.1
153.480705,29.6
153.580713,30.2
153.68071,30.7
153.780679,31.2
153.880668,31.7
153.980743,32.0
154.080674,32.4
154.18075,32.7
154.28059,33.0
154.380583,33.2
154.480659,33.4
154.580712,33.6
154.680645,33.7
154.780632,33.7
154.88076,33.6
154.980702,33.5
155.080721,33.4
155.180593,33.1
155.2806,32.9
155.380588,32.5
155.480602,32.1
155.580757,31.5
155.680729,31.0
155.780614,30.4
155.880657,29.7
155.980763,28.9
156.080781,28.1
156.1807,27.1
156.280578,26.1
156.380579,24.9
156.580708,22.6
156.680649,21.3
156.780637,19.9
156.880718,18.5
156.980626,16.8
157.080754,15.2
157.18061,13.5
157.280579,11.8
157.380593,10.0
157.480594,8.1
157.580929,6.2
157.680771,4.2
157.780652,2.3
157.880602,0.2
157.980783,-1.7
158.080736,-3.8
158.180714,-5.9
158.280593,-7.9
158.380589,-10.0
158.480582,-12.0
158.580652,-14.0
158.680694,-16.0
158.780717,-17.9
158.880591,-19.8
158.980645,-21.5
159.080694,-23.2
159.180632,-24.7
159.280689,-26.1
159.380599,-27.6
159.480604,-28.8
159.580583,-29.8
159.680617,-30.7
159.780711,-31.5
159.880811,-32.0
159.980772,-32.5
160.080703,-32.6
160.180628,-32.6
160.280703,-32.4
160.380608,-32.0
160.480605,-31.4
160.580655,-30.6
160.6807,-29.5
160.780801,-28.3
160.880745,-26.9
160.980692,-25.3
161.080764,-23.4
161.180695,-21.4
161.280774,-19.2
161.480579,-14.5
161.680662,-9.1
161.780811,-6.4
161.880774,-3.6
161.980801,-0.6
162.080665,2.3
162.180676,5.2
162.280696,8.0
162.380614,10.9
162.480615,13.8
162.58062,16.4
162.680613,18.9
162.780775,21.4
162.880645,23.6
162.980663,25.7
163.080651,27.5
163.180753,29.0
163.280713,30.4
163.380614,31.4
163.480598,32.2
163.580599,32.7
163.680656,32.8
163.780657,32.7
163.880751,32.2
163.980721,31.4
164.080625,30.4
164.180732,28.9
164.2807,27.3
164.380696,25.3
164.480686,23.0
164.580604,20.6
164.680601,17.8
164.780602,14.9
164.880786,11.7
164.980716,8.5
165.080729,5.1
165.180829,1.6
165.28067,-1.7
165.380637,-5.2
165.48069,-8.7
165.5806,-12.0
165.680601,-15.3
165.780616,-18.4
165.880687,-21.2
165.980784,-23.9
166.080609,-26.2
166.1807,-28.3
166.280629,-29.9
166.38061,-31.3
166.480646,-32.3
166.580596,-32.8
166.680611,-32.8
166.780598,-32.5
166.880662,-31.8
166.980775,-30.7
167.080781,-29.0
167.180787,-27.0
167.280787,-24.7
167.380825,-21.9
167.480733,-18.8
167.580626,-15.5
167.780628,-8.2
167.880615,-4.3
167.980798,-0.3
168.080698,3.5
168.180749,7.5
168.280789,11.4
168.380758,15.0
168.480674,18.5
168.580605,21.7
168.680619,24.7
168.780598,27.1
168.880768,29.1
168.980644,30.8
169.080715,32.0
169.180673,32.6
169.280661,32.7
169.380754,32.3
169.480805,31.4
169.580621,29.9
169.680624,27.9
169.780612,25.5
169.880754,22.7
169.980632,19.3
170.080665,15.8
170.180688,11.9
170.280738,7.8
170.380712,3.5
170.580641,-5.0
170.680598,-9.3
170.780617,-13.5
170.880616,-17.3
170.980739,-20.9
171.080736,-24.2
171.180622,-27.0
171.28065,-29.3
171.380818,-31.1
171.480799,-32.3
171.580751,-32.9
171.680612,-32.9
171.780617,-32.3
171.880612,-31.1
171.980817,-29.3
172.080788,-26.9
172.180667,-24.0
172.280708,-20.6
172.38065,-16.8
172.58071,-8.2
172.680599,-3.6
172.780605,0.9
172.880622,5.6
172.980701,10.1
173.080747,14.5
173.180652,18.5
173.280759,22.3
173.380835,25.5
173.480769,28.1
173.580774,30.3
173.680696,31.8
173.780623,32.6
173.8806,32.6
173.980705,32.0
174.080807,30.8
174.180646,28.7
174.280791,26.0
174.380662,22.8
174.480715,19.1
174.580674,15.0
174.680775,10.3
174.780619,5.6
174.880632,0.7
174.980615,-4.2
175.080793,-9.1
175.180699,-13.7
175.280767,-18.1
175.380809,-22.1
175.480718,-25.6
175.580674,-28.5
175.68079,-30.7
175.780629,-32.3
175.880606,-33.0
175.980625,-33.0
176.080795,-32.1
176.18081,-30.5
176.280731,-28.2
176.380748,-25.2
176.480626,-21.5
176.580798,-17.2
176.6808,-12.7
176.780616,-7.7
176.880611,-2.6
176.980616,2.5
177.08062,7.7
177.180772,12.7
177.280699,17.3
177.380808,21.6
177.480686,25.3
177.580641,28.3
177.680789,30.5
177.780621,32.1
177.880603,32.7
177.980608,32.4
178.080643,31.3
178.180715,29.3
178.280721,26.6
178.380636,23.2
178.480718,19.1
178.580695,14.4
178.680653,9.4
178.780608,4.1
178.880616,-1.2
178.980635,-6.8
179.080642,-11.9
179.180625,-16.9
179.280756,-21.4
179.380647,-25.3
179.480773,-28.6
179.580841,-30.9
179.680805,-32.4
179.780794,-33.1
179.880608,-32.8
179.980622,-31.5
180.080626,-29.3
180.180791,-26.4
180.28063,-22.7
180.380672,-18.3
180.480649,-13.2
180.58081,-7.9
180.680647,-2.4
180.780663,3.2
180.880627,8.9
180.980619,14.2
181.080631,19.0
181.180618,23.3
181.280662,27.0
181.380726,29.8
181.480795,31.7
181.580718,32.5
181.680732,32.4
181.78073,31.3
181.880618,29.3
181.980619,26.2
182.080627,22.4
182.180745,17.8
182.280833,12.7
182.380672,7.1
182.480678,1.3
182.580675,-4.5
182.680796,-10.2
182.780744,-15.6
182.880632,-20.6
182.980638,-24.9
183.080623,-28.4
183.180825,-31.0
183.280662,-32.6
183.380717,-33.2
183.48072,-32.6
183.580831,-31.1
183.680722,-28.4
183.780837,-24.8
183.880646,-20.5
183.98062,-15.4
184.080624,-9.9
184.180812,-3.9
184.280825,2.1
184.380814,7.9
184.480706,13.7
184.580629,18.9
184.680759,23.6
184.780716,27.3
184.880624,30.1
184.980634,31.9
185.080633,32.7
185.180636,32.1
185.280739,30.5
185.380643,27.8
185.480826,24.1
185.580779,19.6
185.680799,14.4
185.780655,8.5
185.880681,2.3
185.980621,-3.7
186.080625,-9.8
186.180641,-15.6
186.280677,-20.9
186.380661,-25.4
186.480703,-28.9
186.580666,-31.4
186.680786,-32.9
186.780773,-33.1
186.880697,-32.2
186.980634,-29.9
187.080619,-26.7
187.180636,-22.4
187.280746,-17.4
187.380663,-11.6
187.480661,-5.5
187.580831,0.8
187.6807,7.1
187.780645,13.2
187.880833,18.8
187.980621,23.7
188.080633,27.6
188.180632,30.4
188.280798,32.1
188.38069,32.6
188.480695,31.8
188.580679,29.7
188.680743,26.5
188.780779,22.2
188.88084,17.0
188.980648,11.2
189.080629,4.9
189.180641,-1.6
189.28062,-8.1
189.380768,-14.3
189.480697,-19.9
189.58078,-24.8
189.680711,-28.7
189.780753,-31.4
189.880669,-32.9
189.980724,-33.1
190.080639,-32.0
190.180642,-29.6
190.380626,-21.3
190.480765,-15.7
190.580784,-9.6
190.680785,-3.0
190.780747,3.5
190.880723,10.1
190.980815,16.2
191.08079,21.6
191.180642,26.1
191.280639,29.5
191.38064,31.7
191.480697,32.6
191.58065,32.0
191.680646,30.1
191.780674,26.8
191.88065,22.5
191.980796,17.1
192.080781,11.0
192.180638,4.4
192.280631,-2.3
192.380777,-9.0
192.480823,-15.4
192.580709,-21.1
192.680667,-26.1
192.780635,-29.7
192.88067,-32.1
192.980805,-33.1
193.080754,-32.8
193.18063,-31.0
193.280645,-27.8
193.380637,-23.4
193.480751,-17.9
193.580785,-11.8
193.680663,-5.1
193.780746,1.7
193.880679,8.7
193.980776,15.1
194.080818,20.9
194.180644,25.7
194.380637,31.7
194.480683,32.5
194.580765,31.9
194.680661,29.8
194.780818,26.3
194.880708,21.6
194.980713,15.9
195.080774,9.4
195.18064,2.4
195.280646,-4.5
195.380638,-11.4
195.480851,-17.8
195.580687,-23.4
195.680778,-27.9
195.780807,-31.1
195.880833,-32.9
195.980789,-33.1
196.080824,-31.8
196.180654,-29.0
196.280646,-24.9
196.38063,-19.6
196.480631,-13.3
196.58079,-6.4
196.68078,0.7
196.780835,7.7
196.880668,14.5
196.980726,20.6
197.080706,25.6
197.180653,29.4
197.280647,31.7
197.380657,32.5
197.480649,31.7
197.580778,29.4
197.680775,25.5
197.780838,20.4
197.880795,14.3
197.980678,7.4
198.080658,0.3
198.180792,-7.0
198.280646,-14.0
198.380638,-20.3
198.480644,-25.6
198.580842,-29.6
198.680754,-32.2
198.78077,-33.3
198.880827,-32.6
198.980819,-30.3
199.080711,-26.5
199.180657,-21.4
199.280664,-15.3
199.380639,-8.3
199.480658,-0.9
199.580733,6.4
199.680789,13.4
199.780826,19.7
199.880817,25.1
199.980806,29.2
200.080778,31.7
200.18071,32.5
200.280643,31.7
200.380648,29.2
200.48065,25.2
200.580723,19.8
200.680701,13.4
200.780757,6.3
200.980653,-8.6
201.080837,-15.6
201.180667,-21.9
201.380657,-30.7
201.480659,-32.8
201.580841,-33.2
201.680719,-31.8
201.780764,-28.8
201.880759,-24.3
201.980815,-18.4
202.08084,-11.5
202.180754,-4.1
202.280685,3.4
202.380654,10.9
202.480655,17.7
202.580647,23.6
202.680863,28.2
202.780691,31.1
202.880814,32.5
202.980794,31.9
203.080796,29.8
203.180674,25.9
203.28079,20.5
203.380659,14.0
203.480664,6.7
203.58067,-0.8
203.680798,-8.5
203.780845,-15.7
203.880668,-22.2
203.980776,-27.3
204.080836,-31.0
204.180782,-32.9
204.280768,-33.1
204.380655,-31.4
204.480656,-28.1
204.58067,-23.0
204.680663,-16.7
204.780779,-9.6
204.880697,-1.9
204.980796,5.8
205.080684,13.3
205.180841,20.0
205.280801,25.5
205.380706,29.6
205.480652,31.9
205.580666,32.5
205.680641,31.1
205.780783,27.9
205.880727,23.0
205.980689,16.9
206.080838,9.7
206.180673,2.0
206.280713,-5.8
206.380663,-13.5
206.480648,-20.3
206.580652,-26.0
206.680658,-30.2
206.78071,-32.7
206.880665,-33.3
206.980715,-31.9
207.080661,-28.7
207.180761,-23.8
207.280802,-17.6
207.380692,-10.3
207.48066,-2.4
207.580653,5.4
207.680672,13.1
207.780803,20.0
207.880695,25.6
207.980697,29.7
208.080686,32.0
208.180786,32.4
208.280836,30.8
208.380756,27.3
208.48078,22.1
208.580645,15.7
208.680664,8.2
208.780678,0.2
208.880742,-7.8
208.980823,-15.4
209.080796,-22.1
209.180764,-27.5
209.280721,-31.2
209.380806,-33.1
209.480657,-33.0
209.580661,-30.9
209.680649,-26.8
209.780664,-21.2
209.880784,-14.3
209.980718,-6.6
210.080783,1.5
210.180664,9.6
210.280767,17.0
210.380662,23.4
210.480704,28.2
210.580662,31.4
210.680667,32.5
210.780664,31.6
210.880678,28.7
210.980835,23.9
211.080829,17.7
211.180718,10.3
211.280813,2.2
211.380828,-6.0
211.480718,-13.9
211.580667,-20.9
211.68065,-26.7
211.780682,-30.8
211.88069,-33.0
211.980679,-33.1
212.080806,-31.1
212.180853,-27.1
212.280723,-21.5
212.480694,-6.6
212.580667,1.6
212.680651,9.9
212.780665,17.3
212.880699,23.8
212.980726,28.5
213.080827,31.6
213.180822,32.5
213.280824,31.2
213.38076,28.0
213.480722,22.8
213.580663,16.2
213.680678,8.5
213.78067,0.2
213.880678,-8.1
213.980882,-15.9
214.080787,-22.8
214.180737,-28.2
214.28073,-31.8
214.380753,-33.2
214.480842,-32.6
214.58076,-29.9
214.680665,-25.1
214.780671,-18.7
214.880653,-11.1
214.980691,-2.8
215.080699,5.5
215.180816,13.6
215.280832,20.7
215.380856,26.5
215.480724,30.5
215.580823,32.3
215.680661,32.0
215.780667,29.5
215.880653,25.0
215.980682,18.8
216.080743,11.3
216.180807,2.9
216.280876,-5.5
216.380705,-13.7
216.480806,-21.0
216.580857,-26.9
216.680658,-31.0
216.780663,-33.1
216.880667,-32.9
216.98075,-30.6
217.080844,-26.0
217.180764,-19.8
217.28077,-12.4
217.38082,-4.0
217.480676,4.6
217.580753,12.9
217.680684,20.2
217.780686,26.2
217.880667,30.3
217.980789,32.3
218.080683,32.1
218.180755,29.5
218.280705,24.9
218.380817,18.5
218.480713,10.8
218.580696,2.4
218.680676,-6.1
218.780669,-14.5
218.880681,-21.8
218.980678,-27.6
219.080786,-31.5
219.180806,-33.2
219.280772,-32.6
219.380757,-29.8
219.480745,-24.9
219.580755,-18.3
219.680876,-10.4
219.780669,-1.7
219.880677,6.9
219.980665,15.1
220.080856,22.2
220.18079,27.7
220.280801,31.2
220.380746,32.5
220.480782,31.4
220.580677,28.0
220.680741,22.6
220.780686,15.5
220.880685,7.3
220.980673,-1.3
221.080746,-10.1
221.180768,-18.0
221.280854,-24.8
221.380861,-29.9
221.480823,-32.7
221.580821,-33.3
221.680849,-31.3
221.780682,-27.3
221.880673,-21.2
221.980678,-13.8
222.08087,-5.3
222.180762,3.5
222.280747,12.2
222.380858,19.9
222.48082,26.0
222.580723,30.3
222.680709,32.3
222.7807,31.9
222.880678,29.2
222.980675,24.3
223.080847,17.5
223.180765,9.3
223.280743,0.5
223.380734,-8.3
223.480699,-16.5
223.580819,-23.6
223.680708,-29.1
223.780731,-32.4
223.880688,-33.4
223.98068,-31.8
224.080692,-27.9
224.180726,-22.0
224.280843,-14.4
224.380698,-5.9
224.480827,3.0
224.580863,11.8
224.680785,19.6
224.780793,25.9
224.880681,30.3
224.980682,32.3
225.080686,31.9
225.180777,29.0
225.280847,24.0
225.380764,17.0
225.480764,8.8
225.580872,-0.2
225.680815,-9.1
225.780789,-17.5
225.880736,-24.5
225.98068,-29.7
226.080683,-32.7
226.180673,-33.2
226.280852,-31.3
226.380868,-26.9
226.480725,-20.6
226.68069,-3.8
226.780832,5.2
226.880729,13.9
226.980687,21.4
227.080686,27.3
227.180684,31.1
227.280731,32.5
227.380748,31.2
227.480737,27.5
227.580788,21.7
227.680724,14.1
227.780774,5.4
227.880776,-3.6
227.980694,-12.5
228.080684,-20.5
228.180687,-26.9
228.280774,-31.3
228.380745,-33.2
228.480743,-32.7
228.580876,-29.5
228.680768,-24.1
228.780836,-16.8
228.880698,-8.3
228.980696,0.8
229.080686,9.8
229.180676,18.1
229.28082,24.9
229.380829,29.8
229.480792,32.2
229.580705,32.1
229.680781,29.2
229.780708,24.2
229.880833,17.1
229.980663,8.7
230.080666,-0.4
230.180678,-9.5
230.280671,-18.0
230.380726,-25.1
230.48083,-30.2
230.580787,-32.9
230.680724,-33.1
230.780743,-30.6
230.880819,-25.7
230.980777,-18.8
231.080667,-10.4
231.18067,-1.2
231.280676,7.9
231.380821,16.5
231.480711,23.8
231.580836,29.1
231.680688,31.9
231.780852,32.2
231.88073,29.8
231.980806,25.0
232.080665,18.1
232.180655,9.7
232.280656,0.5
232.380734,-8.7
232.480803,-17.4
232.580827,-24.7
232.680816,-30.0
232.780778,-32.9
232.880868,-33.1
232.980731,-30.7
233.080649,-25.8
233.180653,-18.9
233.280654,-10.4
233.380764,-1.1
233.480688,8.2
233.580742,16.9
233.780758,29.3
233.880773,32.0
233.980642,32.1
234.080658,29.5
234.280671,17.2
234.38065,8.6
234.480813,-0.8
234.58071,-10.1
234.680843,-18.7
234.780854,-25.7
234.880656,-30.7
234.98076,-33.1
235.080838,-32.9
235.180645,-29.9
235.280655,-24.5
235.380648,-17.0
235.480792,-8.2
235.580654,1.2
235.680779,10.6
235.780834,19.0
235.88073,25.8
235.98066,30.3
236.080663,32.4
236.180643,31.5
236.28064,28.0
236.380747,22.2
236.480561,14.3
236.580792,5.3
236.680661,-4.2
236.780779,-13.4
236.880841,-21.6
236.980691,-28.0
237.080725,-32.0
237.180622,-33.3
237.280624,-31.9
237.380651,-27.8
237.480693,-21.3
237.580723,-13.1
237.680827,-3.8
237.780684,5.7
237.880688,14.8
237.980794,22.6
238.080731,28.3
238.180636,31.7
238.280615,32.3
238.380621,30.1
238.480616,25.2
238.580721,18.1
238.680749,9.4
238.780751,0.0
238.88074,-9.6
238.980676,-18.4
239.080776,-25.6
239.180613,-30.7
239.280623,-33.2
239.380616,-32.8
239.480599,-29.7
239.580628,-23.9
239.680737,-16.2
239.780671,-7.1
239.880795,2.6
239.980818,11.9
240.080643,20.3
240.180641,26.8
240.280602,31.0
240.380616,32.4
240.4806,30.9
240.580681,26.7
240.680644,20.1
240.78068,11.7
240.880636,2.2
240.980686,-7.4
241.080595,-16.5
241.180792,-24.3
241.380604,-32.8
241.480609,-33.0
241.58075,-30.3
241.680671,-25.0
241.780623,-17.5
241.880668,-8.4
241.980604,1.2
242.080726,10.8
242.180601,19.4
242.280594,26.2
242.380582,30.7
242.480601,32.4
242.580676,31.1
242.680619,27.1
242.780626,20.6
242.880639,12.2
242.98069,2.7
243.08067,-7.1
243.180611,-16.3
243.280604,-24.1
243.380587,-29.8
243.480588,-32.9
243.580684,-33.1
243.680786,-30.4
243.780603,-24.9
243.880608,-17.3
243.98065,-8.2
244.080776,1.5
244.180611,11.2
244.280573,19.8
244.380579,26.5
244.480593,30.9
244.580586,32.4
244.680615,30.9
244.780786,26.6
244.880343,19.9
244.980553,11.3
245.080313,1.5
245.180399,-8.3
245.280277,-17.4
245.380212,-25.0
245.480214,-30.5
245.580206,-33.1
245.680501,-32.8
245.780577,-29.6
245.880308,-23.7
245.980244,-15.6
246.080415,-6.2
246.180423,3.6
246.280446,13.2
246.380204,21.5
246.480201,27.8
246.580202,31.5
246.680342,32.3
246.780378,30.1
246.880422,25.0
246.980322,17.6
247.080449,8.5
247.180509,-1.2
247.280554,-11.1
247.380191,-19.9
247.480197,-27.0
247.580189,-31.7
247.680281,-33.4
247.78033,-32.1
247.880236,-27.8
247.980215,-21.1
248.080514,-12.4
248.180472,-2.6
248.280288,7.3
248.380334,16.6
248.48034,24.2
248.680219,32.2
248.780429,31.7
248.880347,28.3
248.980383,22.1
249.080456,13.8
249.180423,4.2
249.280293,-5.8
249.38021,-15.3
249.480334,-23.5
249.58034,-29.6
249.680332,-32.9
249.780402,-33.1
249.880478,-30.4
249.980281,-24.7
250.180539,-7.5
250.280423,2.6
250.380445,12.4
250.480335,20.9
250.580327,27.5
250.68032,31.4
250.780326,32.3
250.880396,30.1
250.980527,25.0
251.080203,17.5
251.180229,8.3
251.280513,-1.7
251.380417,-11.7
251.480348,-20.5
251.580324,-27.5
251.680316,-32.0
251.780283,-33.4
251.880279,-31.7
251.980398,-27.0
252.080339,-19.8
252.180427,-10.7
252.280371,-0.7
252.380254,9.3
252.48031,18.4
252.580315,25.7
252.680308,30.5
252.780318,32.3
252.88042,31.0
252.980517,26.7
253.080405,19.7
253.180285,10.8
253.280367,0.8
253.38035,-9.3
253.480326,-18.5
253.580307,-26.1
253.680295,-31.2
253.780292,-33.4
253.880266,-32.3
253.980355,-28.2
254.080354,-21.5
254.180468,-12.6
254.280417,-2.7
254.380379,7.5
254.480509,17.0
254.580295,24.6
254.680287,30.0
254.780301,32.3
254.880477,31.4
254.980402,27.5
255.080365,20.8
255.180391,12.1
255.280381,2.1
255.380289,-8.1
255.480292,-17.6
255.580286,-25.4
255.680279,-30.8
255.780284,-33.3
255.880279,-32.5
255.980455,-28.7
256.080398,-22.0
256.180371,-13.3
256.280293,-3.3
256.380215,6.9
256.480237,16.5
256.580365,24.3
256.680269,29.8
256.780274,32.3
256.880274,31.5
256.980398,27.6
257.080446,20.9
257.180447,12.1
257.28033,2.0
257.380476,-8.1
257.480304,-17.7
257.580499,-25.6
257.680266,-30.9
257.780267,-33.3
257.880258,-32.4
257.980365,-28.3
258.080409,-21.6
258.18043,-12.7
258.280335,-2.6
258.380292,7.7
258.480236,17.2
258.580392,24.9
258.680253,30.2
258.780259,32.4
258.880259,31.2
258.980353,27.0
259.080313,20.0
259.180342,10.9
259.280358,0.8
259.3804,-9.4
259.480402,-18.9
259.580324,-26.5
259.680241,-31.5
259.780242,-33.4
259.880228,-32.0
259.980247,-27.4
260.080467,-20.2
260.180343,-10.9
260.280274,-0.7
260.380395,9.6
260.480374,18.9
260.580389,26.2
260.780247,32.3
260.880229,30.5
260.980283,25.6
261.080343,18.1
261.18033,8.6
261.28034,-1.6
261.380382,-11.9
261.480397,-21.0
261.580306,-28.0
261.680237,-32.3
261.780234,-33.3
261.880247,-31.1
261.980235,-25.6
262.080353,-17.7
262.180339,-8.1
262.280297,2.3
262.380383,12.5
262.480372,21.3
262.580385,27.9
262.68029,31.7
262.780226,32.2
262.880212,29.3
262.980227,23.3
263.080345,15.0
263.180226,5.1
263.280329,-5.4
263.380486,-15.4
263.480337,-23.9
263.680401,-33.1
263.780209,-32.9
263.880204,-29.3
263.980205,-22.9
264.080396,-14.0
264.180388,-3.8
264.280426,6.6
264.380309,16.3
264.48039,24.4
264.580273,29.9
264.680402,32.4
264.780201,31.3
264.8802,27.0
264.980202,19.9
265.0802,10.7
265.180267,0.2
265.280318,-10.1
265.48034,-27.1
265.58023,-31.9
265.680265,-33.4
265.780531,-31.3
265.880346,-26.1
265.980193,-18.6
266.080205,-9.0
266.180325,1.5
266.280508,11.8
266.380298,20.9
266.580272,31.6
266.680407,32.1
266.78029,29.4
266.880197,23.4
266.980198,15.0
267.080223,5.0
267.180237,-5.6
267.28023,-15.7
267.38044,-24.2
267.480451,-30.5
267.58044,-33.2
267.680291,-32.7
267.780464,-28.6
267.880211,-22.1
268.080211,-2.6
268.180388,8.4
268.280392,17.5
268.380408,25.7
268.480207,30.5
268.680423,30.6
268.780451,25.5
268.880203,18.2
268.980204,8.6
269.180375,-12.9
269.48037,-32.7
269.68059,-30.2
269.780494,-24.4
273.180208,-26.2
273.780258,-9.3
273.980275,12.4
274.28032,31.7
274.580247,22.5
274.680289,13.6
274.780351,3.2
274.880345,-8.0
275.180348,-31.4
275.280253,-33.4
275.580372,-19.0
275.680224,-9.7
275.780274,1.5
275.880307,12.1
276.080214,27.8
276.180217,31.7
276.280209,32.1
276.380311,28.6
276.780295,-7.5
276.880356,-18.1
277.180253,-33.4
277.280219,-31.9
277.480434,-18.7
277.580444,-8.8
277.880354,21.7
278.280206,28.6
278.380211,21.9
278.480343,12.4
278.6803,-9.0
278.880403,-26.8
279.180226,-31.3
279.280218,-25.9
279.580424,3.3
279.880469,29.1
279.980429,32.1
280.180213,27.5
280.58031,-10.7
280.780362,-27.9
281.080426,-30.6
281.480226,5.5
